,index,business_activity_2014,user_activity_2014,review_activity_2014,mean_stars_2014,std_stars_2014,business_activity_2013,user_activity_2013,review_activity_2013,mean_stars_2013,std_stars_2013,business_activity_2012,user_activity_2012,review_activity_2012,mean_stars_2012,std_stars_2012,business_activity_2011,user_activity_2011,review_activity_2011,mean_stars_2011,std_stars_2011,business_activity_2010,user_activity_2010,review_activity_2010,mean_stars_2010,std_stars_2010
90,85255,240.0,1731.0,2234.0,3.854073410922113,1.421545542532573,227.0,1188.0,1625.0,3.721846153846154,1.4190545449135983,183.0,821.0,1136.0,3.757042253521127,1.3631214702683172,165.0,648.0,942.0,3.8099787685774946,1.2562220065032839,127.0,461.0,693.0,3.873015873015873,1.1547998580600143
91,85374,259.0,1122.0,1737.0,3.5308002302820958,1.5510889195082096,234.0,769.0,1225.0,3.586938775510204,1.4571748957500108,204.0,498.0,1058.0,3.6172022684310017,1.3498543734183572,149.0,300.0,595.0,3.522689075630252,1.3055461191227797,89.0,165.0,307.0,3.579804560260586,1.189269546058315
92,85206,224.0,1167.0,1455.0,3.4893470790378007,1.5416244134023034,189.0,688.0,925.0,3.5686486486486486,1.4448336124080752,160.0,392.0,584.0,3.5273972602739727,1.3783187883772945,129.0,291.0,396.0,3.3863636363636362,1.4424718268414467,74.0,142.0,187.0,3.572192513368984,1.315285244563819
93,85253,179.0,2153.0,2643.0,3.935300794551646,1.3203606215851322,162.0,1284.0,1601.0,3.8888194878201126,1.2971627376778858,133.0,984.0,1218.0,3.8694581280788176,1.2820240783065946,122.0,917.0,1232.0,3.8717532467532467,1.2311080955637659,105.0,641.0,915.0,3.875409836065574,1.18145624700168
94,H3G ,147.0,702.0,932.0,3.689914163090129,1.2562989277423,143.0,485.0,669.0,3.6487294469357248,1.2213491485073888,130.0,413.0,660.0,3.675757575757576,1.1240319532312495,106.0,333.0,467.0,3.526766595289079,1.2065765936344959,80.0,183.0,247.0,3.736842105263158,1.199415062114892
95,85215,101.0,473.0,585.0,3.6769230769230767,1.530477173742451,80.0,279.0,334.0,3.6497005988023954,1.44365128726395,67.0,185.0,239.0,3.5230125523012554,1.547053897039783,50.0,140.0,167.0,3.844311377245509,1.3531580549726068,33.0,93.0,117.0,3.675213675213675,1.2305665910399932
96,85086,145.0,530.0,736.0,3.785326086956522,1.5288969487565813,120.0,331.0,447.0,3.8165548098434003,1.3990367397317307,100.0,226.0,305.0,3.718032786885246,1.411595331708217,67.0,159.0,247.0,3.769230769230769,1.3642445627587767,49.0,86.0,132.0,3.909090909090909,1.0517491461758408
97,89106,160.0,903.0,1038.0,3.480732177263969,1.575828337853199,164.0,643.0,830.0,3.7518072289156628,1.3500088411257773,130.0,497.0,600.0,3.7416666666666667,1.2757912424764175,113.0,391.0,499.0,3.74749498997996,1.192500299931323,83.0,285.0,364.0,3.6758241758241756,1.1639053343820107
98,85003,169.0,2167.0,2626.0,3.968012185833968,1.3132747906135154,155.0,1411.0,1796.0,3.821269487750557,1.3042949205876377,127.0,1007.0,1278.0,3.800469483568075,1.290322911970988,114.0,855.0,1151.0,3.794092093831451,1.240686985798087,81.0,572.0,813.0,3.886838868388684,1.096113361988509
99,85035,56.0,226.0,257.0,3.1167315175097277,1.5940539593413483,51.0,136.0,158.0,2.9240506329113924,1.4345344960473818,42.0,83.0,96.0,3.4166666666666665,1.4042541880163304,32.0,69.0,84.0,3.511904761904762,1.2658065443375992,22.0,52.0,62.0,3.629032258064516,1.0594441934063155
100,85085,136.0,789.0,1019.0,3.4887144259077525,1.5464707954934946,122.0,520.0,718.0,3.5752089136490253,1.4306072086994803,106.0,378.0,525.0,3.56,1.4056592270516421,92.0,304.0,493.0,3.5699797160243407,1.3665841486568187,64.0,175.0,299.0,3.5250836120401337,1.2672459608143687
101,85142,114.0,736.0,942.0,3.843949044585987,1.4578967095371378,87.0,368.0,472.0,3.794491525423729,1.3892716614821032,59.0,229.0,298.0,3.8221476510067114,1.3226514355175436,48.0,172.0,226.0,3.836283185840708,1.311390234108836,38.0,93.0,145.0,3.8689655172413793,1.2205143065174586
102,85234,230.0,2353.0,3108.0,3.9745817245817245,1.3600336943990965,191.0,1378.0,1803.0,3.956738768718802,1.3104687387279281,144.0,762.0,1030.0,3.8941747572815535,1.2926739256592852,116.0,607.0,809.0,3.9171817058096416,1.251460124585392,81.0,392.0,533.0,4.075046904315197,1.107898949535704
103,27806,,,,,,,,,,,,,,,,,,,,,,,,,
104,89014,504.0,3617.0,5379.0,3.6640639524075107,1.5183251254874794,457.0,2052.0,3316.0,3.7080820265379977,1.3967667255405642,385.0,1169.0,2123.0,3.5134243994347623,1.3692405561379986,297.0,832.0,1530.0,3.611764705882353,1.2636147333886876,209.0,423.0,795.0,3.681761006289308,1.1974392990043352
105,89113,264.0,2722.0,3673.0,3.788728559760414,1.4927250382646573,231.0,1567.0,2193.0,3.893296853625171,1.3570966930148118,182.0,986.0,1414.0,3.758132956152758,1.3542106155871365,153.0,788.0,1200.0,3.8325,1.2605956268547702,102.0,355.0,570.0,3.857894736842105,1.143092246256635
106,85016,546.0,4918.0,6756.0,3.909561870929544,1.3804033085735996,503.0,3227.0,4948.0,3.8059822150363782,1.349688172061268,431.0,2289.0,3494.0,3.839152833428735,1.2945307546432159,374.0,1959.0,3210.0,3.853271028037383,1.1930894105654835,300.0,1349.0,2444.0,3.770049099836334,1.1788085859892492
107,85042,100.0,557.0,660.0,3.515151515151515,1.4990378729488052,97.0,442.0,548.0,3.718978102189781,1.3753660823867726,78.0,336.0,395.0,3.6835443037974684,1.3073814628010627,72.0,333.0,407.0,3.7346437346437344,1.2916380589102456,56.0,260.0,313.0,3.817891373801917,1.2150496036971417
108,61802,40.0,113.0,122.0,3.778688524590164,1.5130959727797948,34.0,93.0,100.0,3.39,1.5947831618540915,33.0,79.0,92.0,3.5869565217391304,1.4461177578321343,31.0,90.0,119.0,3.672268907563025,1.3598930896256176,31.0,85.0,121.0,3.834710743801653,1.2271043655561422
109,85027,231.0,1286.0,1578.0,3.6577946768060836,1.5980348437212402,205.0,755.0,1035.0,3.651207729468599,1.4917847210971176,166.0,481.0,663.0,3.663650075414781,1.4385677916820951,138.0,403.0,623.0,3.5152487961476724,1.3677528313901894,95.0,228.0,364.0,3.5631868131868134,1.1986524841157542
110,15202,29.0,69.0,86.0,3.63953488372093,1.4865102496445228,27.0,60.0,76.0,3.960526315789474,1.269548890734387,20.0,33.0,47.0,3.5106382978723403,1.1955049947258403,23.0,29.0,54.0,4.037037037037037,1.2280213101673023,11.0,12.0,16.0,4.1875,1.0468205831628137
111,H4G ,54.0,144.0,235.0,4.025531914893617,1.1764185990245704,52.0,97.0,162.0,3.765432098765432,1.1120079196539958,49.0,54.0,119.0,3.73109243697479,1.1622412523530257,27.0,17.0,41.0,4.170731707317073,0.8632044666355198,28.0,9.0,35.0,3.914285714285714,0.8178676928606546
112,89107,139.0,955.0,1106.0,3.832730560578662,1.3955505096822027,136.0,760.0,885.0,3.968361581920904,1.2794557155033333,117.0,584.0,695.0,4.028776978417266,1.2401917558990943,81.0,359.0,451.0,3.933481152993348,1.2055468418843518,51.0,151.0,181.0,3.591160220994475,1.1919774801041783
113,15227,24.0,58.0,78.0,3.3461538461538463,1.4843505998572923,19.0,36.0,44.0,3.6363636363636362,1.2406095480609352,12.0,40.0,45.0,3.2222222222222223,1.3123346456686351,9.0,10.0,13.0,3.923076923076923,0.6405126152203485,5.0,6.0,7.0,4.428571428571429,0.5345224838248488
114,89123,524.0,5970.0,8527.0,3.86255423947461,1.4197144803803252,465.0,3436.0,5115.0,3.850830889540567,1.3243296552328891,407.0,2265.0,3688.0,3.809924078091106,1.2826433897599063,329.0,1655.0,2727.0,3.8206820682068208,1.1984511787869596,235.0,956.0,1629.0,3.845917740945365,1.1572666880769038
115,85073,48.0,336.0,347.0,3.717579250720461,1.3898088679780467,56.0,280.0,292.0,3.684931506849315,1.3225687005978775,58.0,277.0,302.0,3.5165562913907285,1.3993558301395927,57.0,296.0,326.0,3.4539877300613497,1.3136090226792636,63.0,239.0,263.0,3.3612167300380227,1.390650913888597
116,85259,75.0,371.0,421.0,3.985748218527316,1.447423399824638,74.0,288.0,356.0,3.837078651685393,1.40877587637382,58.0,191.0,230.0,3.6652173913043478,1.4496223557770866,52.0,168.0,228.0,3.8464912280701755,1.3235035485764746,33.0,102.0,124.0,4.056451612903226,1.2642837192825453
117,85120,41.0,185.0,214.0,3.9906542056074765,1.3108097135804921,34.0,91.0,114.0,3.9649122807017543,1.3757046436548483,19.0,49.0,58.0,3.8448275862068964,1.3739649902065807,13.0,32.0,33.0,3.878787878787879,1.2931931351690995,10.0,13.0,14.0,3.7142857142857144,1.3827826698682306
118,28210,126.0,784.0,992.0,3.8276209677419355,1.311104165456724,123.0,565.0,852.0,3.7652582159624415,1.2221283486519396,102.0,385.0,567.0,3.747795414462081,1.229018068988897,89.0,305.0,468.0,3.7222222222222223,1.1796715770673893,58.0,171.0,263.0,3.7566539923954374,1.0672534763940669
119,85032,540.0,2987.0,4143.0,3.789765870142409,1.4801018921114444,486.0,1806.0,2639.0,3.761652140962486,1.419708455568168,376.0,1117.0,1580.0,3.7272151898734176,1.3653241505205205,354.0,888.0,1504.0,3.7320478723404253,1.2811690261456596,243.0,489.0,764.0,3.7068062827225132,1.2563467224189955
120,89148,256.0,2303.0,2953.0,3.9986454453098546,1.4130147312341446,224.0,1420.0,1916.0,3.925365344467641,1.3313506842757863,167.0,862.0,1282.0,3.950078003120125,1.2460100230404734,120.0,601.0,917.0,3.9236641221374047,1.199825537058331,94.0,328.0,510.0,3.8450980392156864,1.1462441830204122
121,H4A ,80.0,220.0,333.0,3.9279279279279278,1.1619860831527085,77.0,162.0,225.0,3.76,1.2589678312014172,68.0,106.0,182.0,3.967032967032967,1.0347610229409387,48.0,59.0,97.0,3.9381443298969074,1.008447992685736,22.0,28.0,37.0,3.8378378378378377,1.0932498320124249
122,89117,543.0,4629.0,6631.0,3.9004675011310512,1.3980329075778806,480.0,2844.0,4417.0,3.8899705682589993,1.3227494641718476,394.0,1933.0,3155.0,3.9315372424722663,1.2437812390323326,316.0,1373.0,2271.0,3.876706296785557,1.2215895189905117,209.0,733.0,1322.0,3.909984871406959,1.1271503797519162
123,H3H ,108.0,520.0,756.0,3.5939153439153437,1.307306016446962,111.0,391.0,562.0,3.7615658362989324,1.2207722505916976,90.0,271.0,457.0,3.687089715536105,1.2087526459283282,73.0,174.0,242.0,3.7107438016528924,1.1977712118759432,50.0,91.0,122.0,3.762295081967213,1.2267896604082966
124,85268,106.0,446.0,636.0,3.80188679245283,1.4811347723740478,100.0,286.0,432.0,3.6944444444444446,1.4575721690526704,67.0,175.0,231.0,3.8744588744588744,1.3631155288677723,64.0,167.0,217.0,3.880184331797235,1.270908090017484,41.0,63.0,83.0,4.036144578313253,0.9683501575477157
125,H3A ,102.0,494.0,592.0,3.7736486486486487,1.2018520105911379,96.0,340.0,451.0,3.614190687361419,1.1840318873342024,86.0,250.0,334.0,3.559880239520958,1.1550936875664235,67.0,165.0,205.0,3.5609756097560976,1.2096179207121902,54.0,96.0,110.0,3.4909090909090907,1.1553263532376488
126,85225,268.0,1916.0,2419.0,3.895411326994626,1.3769548200277673,254.0,1135.0,1458.0,3.794238683127572,1.4020946201704656,202.0,964.0,1395.0,3.7405017921146952,1.340266373432654,165.0,674.0,961.0,3.804370447450572,1.2337365518182575,125.0,405.0,569.0,3.8717047451669595,1.180560297865576
127,85201,251.0,1511.0,1848.0,3.6028138528138527,1.5134240263999221,223.0,882.0,1122.0,3.6167557932263814,1.4463972872200637,210.0,732.0,933.0,3.682743837084673,1.4293415812827854,177.0,643.0,870.0,3.8505747126436782,1.261346529044793,130.0,362.0,534.0,3.808988764044944,1.2331542967420293
128,89147,439.0,4377.0,6120.0,3.878921568627451,1.4309446857356372,366.0,2587.0,3847.0,3.902261502469457,1.338385869452766,302.0,1501.0,2296.0,3.827526132404181,1.3038739577857,246.0,1004.0,1647.0,3.879781420765027,1.2285082482364946,175.0,538.0,973.0,3.7831449126413155,1.1685362341942214
129,85304,51.0,235.0,254.0,3.622047244094488,1.5701218897739486,40.0,133.0,139.0,3.741007194244604,1.5291284317602079,24.0,72.0,77.0,3.948051948051948,1.2967175553367525,19.0,58.0,59.0,3.7796610169491527,1.3780020095347127,17.0,32.0,33.0,3.8484848484848486,1.227833766263071
130,89142,40.0,129.0,141.0,3.3900709219858154,1.6551782366059988,35.0,105.0,120.0,3.4833333333333334,1.5117652508473225,26.0,59.0,65.0,3.4461538461538463,1.4580677413829368,22.0,39.0,61.0,3.7704918032786887,1.1887450332591765,10.0,17.0,20.0,4.15,0.9333020044867296
131,85310,72.0,360.0,432.0,3.636574074074074,1.5607884627939776,63.0,234.0,322.0,3.624223602484472,1.4549636343429695,54.0,138.0,181.0,3.7569060773480665,1.3970283290759133,45.0,113.0,151.0,3.6490066225165565,1.33765304667884,29.0,53.0,74.0,3.7432432432432434,1.047643288801183
132,85040,116.0,663.0,709.0,3.9732016925246825,1.4931533160000272,102.0,404.0,456.0,3.9100877192982457,1.4229775287169746,73.0,235.0,263.0,3.8745247148288975,1.3176130911518116,67.0,186.0,215.0,3.697674418604651,1.4197354584591053,43.0,83.0,101.0,3.772277227722772,1.1990094921960532
133,H1S ,9.0,15.0,15.0,2.4,1.7647338933351153,9.0,11.0,15.0,2.8666666666666667,1.4074631010979937,8.0,8.0,9.0,3.6666666666666665,1.3228756555322954,3.0,3.0,3.0,4.333333333333333,0.5773502691896257,,,,,
134,15213,196.0,987.0,1569.0,3.6207775653282344,1.3390148896104201,189.0,724.0,1209.0,3.6873449131513647,1.2138195615996092,177.0,552.0,1009.0,3.6124876114965314,1.2016368862695566,143.0,403.0,730.0,3.66027397260274,1.1268928263072868,129.0,305.0,563.0,3.5950266429840143,1.158034039813675
135,89131,160.0,996.0,1265.0,3.6102766798418973,1.541325872597875,136.0,581.0,820.0,3.7560975609756095,1.411283464124504,102.0,315.0,434.0,3.9516129032258065,1.2623376084870441,79.0,249.0,334.0,3.874251497005988,1.2384221323929718,60.0,127.0,195.0,3.687179487179487,1.27610463310365
136,85007,72.0,528.0,591.0,4.018612521150592,1.2945749006274148,70.0,349.0,402.0,4.04228855721393,1.2112122639930996,56.0,222.0,255.0,4.050980392156863,1.0654510983246042,54.0,204.0,228.0,3.9473684210526314,1.1368253598993432,46.0,204.0,249.0,3.8795180722891565,1.1223275465067593
137,89144,71.0,410.0,470.0,3.9382978723404256,1.3831229444725368,57.0,228.0,272.0,3.8529411764705883,1.3086677361956687,46.0,174.0,215.0,3.7116279069767444,1.268085852794945,34.0,133.0,167.0,3.81437125748503,1.133407031869744,14.0,45.0,57.0,3.8947368421052633,1.1754058649540682
138,89149,230.0,1818.0,2648.0,3.665785498489426,1.5144712054619782,207.0,1018.0,1671.0,3.6175942549371634,1.4139261871884523,159.0,610.0,922.0,3.6203904555314534,1.4131139559818493,124.0,424.0,719.0,3.713490959666203,1.2770631009920272,95.0,219.0,457.0,3.6695842450765865,1.1595401585975196
139,H2V ,88.0,352.0,463.0,4.008639308855291,1.073051887051266,87.0,235.0,332.0,4.006024096385542,1.1450510243479144,76.0,216.0,312.0,3.9711538461538463,1.1351450530076745,56.0,149.0,203.0,3.935960591133005,1.1217196127055824,36.0,75.0,96.0,4.208333333333333,0.8067696034076
140,28208,133.0,965.0,1137.0,3.3051890941073,1.3888069229801443,132.0,701.0,857.0,3.368728121353559,1.270386059529931,102.0,540.0,682.0,3.461876832844575,1.2366816463230796,86.0,422.0,562.0,3.411032028469751,1.148549112979503,55.0,170.0,219.0,3.3972602739726026,1.1137966233497234
141,15122,19.0,64.0,70.0,3.6142857142857143,1.4274011769936354,19.0,46.0,56.0,3.8035714285714284,1.3806407321127503,21.0,27.0,33.0,3.9696969696969697,1.357498814107412,14.0,30.0,36.0,4.027777777777778,1.206792942616589,5.0,13.0,14.0,3.857142857142857,1.0994504121565505
142,15212,108.0,551.0,719.0,3.7301808066759388,1.290448668760719,91.0,404.0,564.0,3.5709219858156027,1.2742588279115183,88.0,309.0,483.0,3.668737060041408,1.0997905587168817,60.0,219.0,322.0,3.7049689440993787,1.156011040393766,41.0,105.0,138.0,3.717391304347826,1.2671545826276283
143,85284,255.0,1919.0,2379.0,3.7961328289197143,1.435774513401418,238.0,1219.0,1709.0,3.7799882972498535,1.3656190744630945,191.0,857.0,1145.0,3.7493449781659387,1.338987069120031,163.0,777.0,1058.0,3.627599243856333,1.3369340736173378,123.0,468.0,650.0,3.7215384615384615,1.2166021930167228
144,28216,98.0,359.0,482.0,3.3692946058091287,1.463531428261554,78.0,244.0,342.0,3.2865497076023393,1.3847918511924262,75.0,141.0,222.0,3.3468468468468466,1.2000995297954882,62.0,125.0,211.0,3.5781990521327014,1.111540577499386,33.0,57.0,90.0,3.7888888888888888,0.9886370648233718
145,28105,180.0,650.0,988.0,3.6609311740890687,1.4282615471019051,172.0,439.0,698.0,3.667621776504298,1.344998841102367,144.0,256.0,470.0,3.6446808510638298,1.260911186191145,125.0,178.0,366.0,3.5355191256830603,1.1739620905481425,78.0,69.0,132.0,3.6893939393939394,1.0347590770048383
146,85118,12.0,61.0,70.0,3.9714285714285715,1.2391140894639503,10.0,56.0,59.0,3.8135593220338984,1.252233539295871,10.0,37.0,43.0,3.6744186046511627,1.4262994114400376,8.0,23.0,24.0,4.041666666666667,1.1970676733137329,4.0,8.0,9.0,4.333333333333333,0.7071067811865476
147,85306,104.0,536.0,623.0,3.667736757624398,1.514252497150262,90.0,344.0,429.0,3.8648018648018647,1.3379424398429713,70.0,244.0,292.0,3.75,1.3831956624244555,65.0,192.0,262.0,3.767175572519084,1.2015279383687696,51.0,104.0,145.0,3.8551724137931034,1.0864014908097819
148,89030,141.0,861.0,992.0,3.6663306451612905,1.5374751746819382,126.0,472.0,596.0,3.587248322147651,1.4852004291350924,97.0,297.0,387.0,3.656330749354005,1.3049248977496957,78.0,217.0,319.0,3.413793103448276,1.352123080560248,57.0,101.0,134.0,3.582089552238806,1.2219699826659574
149,H2R ,48.0,177.0,244.0,4.0,1.1221672153735642,46.0,125.0,168.0,4.130952380952381,1.0809151357312838,32.0,99.0,130.0,4.3,0.8684834862514502,26.0,55.0,64.0,4.21875,0.9338221509065897,11.0,46.0,49.0,4.387755102040816,0.861595577272487
150,15220,46.0,194.0,221.0,3.5475113122171944,1.4534459542469773,43.0,116.0,144.0,3.6944444444444446,1.307738012821647,33.0,90.0,111.0,3.855855855855856,1.2420426492958858,37.0,72.0,100.0,3.52,1.2016823224298525,23.0,30.0,45.0,3.888888888888889,1.1912984173547445
151,85248,167.0,899.0,1155.0,3.4883116883116885,1.543306733607002,145.0,612.0,827.0,3.5900846432889963,1.4312487537979368,114.0,399.0,565.0,3.782300884955752,1.285642903478712,99.0,318.0,438.0,3.7534246575342465,1.3042527367823864,72.0,216.0,293.0,3.839590443686007,1.1870603019460761
152,53718,40.0,137.0,150.0,3.453333333333333,1.4264362439106189,37.0,91.0,105.0,3.361904761904762,1.4352955305696662,25.0,58.0,60.0,3.95,1.0484047607545863,18.0,46.0,48.0,3.5,1.3368747295663836,15.0,20.0,23.0,3.0434782608695654,1.4917427535227872
153,85034,232.0,2757.0,3130.0,3.3440894568690096,1.5507207836519559,211.0,1658.0,1940.0,3.2675257731958762,1.4826057173454392,174.0,1100.0,1292.0,3.2608359133126936,1.426510722216711,141.0,819.0,974.0,3.175564681724846,1.3918639079145787,117.0,489.0,564.0,3.3439716312056738,1.3481580774080095
154,H2W ,158.0,851.0,1175.0,4.0,1.1318525918193487,143.0,602.0,831.0,4.034897713598075,1.0528149108522533,141.0,476.0,771.0,4.0168612191958495,1.0374674484960487,121.0,363.0,540.0,4.014814814814815,1.0173645255697294,90.0,219.0,321.0,4.090342679127726,0.9752885186979543
155,85053,140.0,833.0,1001.0,3.756243756243756,1.4894708713242688,125.0,592.0,709.0,3.8124118476727786,1.3706213155331772,106.0,433.0,526.0,3.796577946768061,1.3346901479577895,87.0,348.0,446.0,3.708520179372197,1.259666108175599,65.0,204.0,283.0,3.8904593639575973,1.1070442409213106
156,85020,209.0,1713.0,2105.0,3.991923990498812,1.3475902143659217,194.0,1157.0,1518.0,3.8530961791831357,1.3242429082802047,147.0,800.0,1004.0,3.853585657370518,1.2839515166633202,134.0,632.0,854.0,3.8278688524590163,1.2381663641310503,109.0,461.0,628.0,3.961783439490446,1.063444197258253
157,53719,190.0,738.0,1051.0,3.6498572787821124,1.343466546127456,174.0,452.0,644.0,3.527950310559006,1.3990092553083673,149.0,337.0,481.0,3.681912681912682,1.2684740178759413,125.0,258.0,381.0,3.4750656167979,1.3387082573565774,73.0,150.0,198.0,3.601010101010101,1.2574242425632554
158,85283,292.0,2064.0,2554.0,3.8696162881754113,1.436143351409617,253.0,1251.0,1652.0,3.8535108958837774,1.3512561481655143,213.0,878.0,1218.0,3.8119868637110015,1.273568280134926,185.0,722.0,1000.0,3.775,1.2892001539858102,121.0,453.0,650.0,3.690769230769231,1.2443057453688
159,28280,4.0,12.0,12.0,4.666666666666667,0.49236596391733095,6.0,18.0,19.0,3.210526315789474,1.5121341566151925,4.0,11.0,14.0,3.857142857142857,1.2314558524297639,4.0,12.0,13.0,4.384615384615385,0.6504436355879909,3.0,4.0,5.0,3.6,1.140175425099138
160,28224,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,4.0,,1.0,1.0,1.0,5.0,
161,85018,393.0,3966.0,5613.0,4.006413682522715,1.304753706958255,376.0,2616.0,3860.0,3.9829015544041453,1.2559133518652,297.0,1924.0,2803.0,3.9364966107741703,1.2699087509747358,275.0,1702.0,2647.0,3.9444654325651682,1.2000939145958505,228.0,1129.0,1829.0,3.920174958993986,1.1173843969726747
162,H8N ,12.0,24.0,31.0,3.096774193548387,1.3504280484270514,12.0,12.0,18.0,2.8333333333333335,1.465284553774253,7.0,10.0,10.0,3.6,1.3498971154211057,5.0,7.0,7.0,3.7142857142857144,1.1126972805283737,1.0,1.0,1.0,5.0,
163,85054,100.0,1043.0,1253.0,3.7749401436552277,1.4183116454893299,88.0,775.0,949.0,3.731296101159115,1.3650553325656054,78.0,530.0,651.0,3.7972350230414746,1.3086899045295846,76.0,471.0,597.0,3.731993299832496,1.2764772518347818,59.0,361.0,472.0,3.718220338983051,1.21519336537616
164,15206,134.0,1022.0,1582.0,3.763590391908976,1.2639062784447033,126.0,779.0,1250.0,3.8032,1.2221557559302343,106.0,702.0,1191.0,3.7842149454240133,1.160825279079309,90.0,500.0,891.0,3.9113355780022445,1.0903022520127248,65.0,283.0,455.0,3.9054945054945054,1.1035947108258066
165,28027,104.0,504.0,643.0,3.4090202177293936,1.4270570127570736,88.0,304.0,422.0,3.4028436018957344,1.3000242896303134,78.0,197.0,297.0,3.4814814814814814,1.2468177711897415,67.0,150.0,251.0,3.450199203187251,1.1560752398349177,47.0,75.0,111.0,3.5225225225225225,1.1587363559800576
166,H4R ,14.0,29.0,32.0,3.15625,1.370410228197523,11.0,17.0,22.0,3.409090909090909,1.3330627431056188,11.0,13.0,19.0,3.263157894736842,1.4469164631940534,4.0,6.0,6.0,2.6666666666666665,1.2110601416389966,3.0,4.0,4.0,4.25,0.5
167,85205,132.0,793.0,936.0,3.9027777777777777,1.5001435859183463,105.0,439.0,532.0,3.8796992481203008,1.3807260514497348,72.0,284.0,335.0,3.9582089552238804,1.280221403677713,62.0,197.0,253.0,3.869565217391304,1.295130765252231,45.0,116.0,145.0,3.9172413793103447,1.15772434996336
168,85203,116.0,611.0,724.0,3.8107734806629834,1.4815957001166644,99.0,359.0,449.0,3.859688195991091,1.423777950581216,77.0,200.0,237.0,3.848101265822785,1.3348834227802986,62.0,137.0,163.0,3.9263803680981595,1.2350752574090622,41.0,67.0,82.0,3.768292682926829,1.354451102780142
169,15136,14.0,35.0,40.0,3.975,1.3865193462176781,16.0,23.0,27.0,4.2592592592592595,1.163304067420188,10.0,19.0,23.0,3.608695652173913,1.5591119393827024,6.0,10.0,10.0,4.0,1.4142135623730951,5.0,7.0,7.0,4.285714285714286,1.4960264830861913
170,15201,112.0,879.0,1251.0,3.8864908073541167,1.2674010240312368,103.0,653.0,994.0,3.948692152917505,1.1618227595771626,77.0,472.0,714.0,4.044817927170868,1.085778155254154,65.0,332.0,581.0,4.056798623063683,1.009545515223779,51.0,214.0,312.0,3.951923076923077,1.1541604403366503
171,85014,212.0,2453.0,2952.0,3.975271002710027,1.3275991154911975,185.0,1723.0,2263.0,3.8992487847989397,1.2718520930734212,153.0,1012.0,1308.0,3.8425076452599387,1.3235425137525585,135.0,1019.0,1348.0,3.929525222551929,1.1814907901096425,119.0,691.0,1021.0,3.9138099902056807,1.111621002885858
172,89158,27.0,1097.0,1176.0,3.954081632653061,1.226487948492982,28.0,1026.0,1130.0,3.92212389380531,1.1953359696322223,24.0,740.0,831.0,3.937424789410349,1.1078830834368163,18.0,605.0,674.0,3.8189910979228485,1.1691406744746868,15.0,316.0,355.0,4.011267605633803,1.0414501644985616
173,85338,189.0,879.0,1301.0,3.4411990776325903,1.5449052073083251,173.0,492.0,807.0,3.5353159851301115,1.4628329590334235,127.0,332.0,483.0,3.540372670807453,1.4646333664684577,110.0,233.0,352.0,3.6107954545454546,1.3201042189634684,66.0,115.0,196.0,3.4642857142857144,1.3788698456642132
174,28262,189.0,865.0,1145.0,3.445414847161572,1.4522825138223605,171.0,494.0,790.0,3.4860759493670885,1.3019176825049499,148.0,381.0,625.0,3.6144,1.2023417322149477,139.0,305.0,549.0,3.5446265938069215,1.1793204838991111,85.0,136.0,245.0,3.759183673469388,1.1028871141769667
175,15120,71.0,365.0,495.0,3.5575757575757576,1.3423264375695503,61.0,225.0,312.0,3.548076923076923,1.3216948660045011,59.0,181.0,283.0,3.3780918727915195,1.155535811996346,55.0,138.0,222.0,3.4864864864864864,1.2098005883687872,44.0,65.0,112.0,3.482142857142857,1.2518968876252619
176,28205,221.0,1849.0,2673.0,3.920314253647587,1.2489556919159952,223.0,1266.0,2166.0,3.8518005540166205,1.1801726060472502,196.0,874.0,1672.0,3.86244019138756,1.1312336423445846,174.0,693.0,1595.0,3.883385579937304,1.0820509239055849,119.0,360.0,818.0,3.84718826405868,1.0294908088906736
177,85008,173.0,1073.0,1238.0,3.6639741518578353,1.4796417576359706,162.0,760.0,895.0,3.701675977653631,1.3924322008780061,122.0,526.0,617.0,3.739059967585089,1.254206334894287,102.0,423.0,495.0,3.705050505050505,1.2573165417300625,83.0,290.0,348.0,3.6149425287356323,1.181512607972105
178,H3N ,21.0,72.0,84.0,3.9285714285714284,1.0730624375293774,19.0,53.0,56.0,4.035714285714286,1.1113347538275473,20.0,44.0,62.0,4.17741935483871,0.9838731350376212,13.0,18.0,24.0,4.25,0.9440891630699332,5.0,6.0,7.0,5.0,0.0
179,28212,39.0,96.0,102.0,3.696078431372549,1.540150537108607,40.0,89.0,96.0,3.5,1.4509525002200232,37.0,64.0,74.0,3.4054054054054053,1.248768367686644,32.0,46.0,66.0,3.727272727272727,1.0458041373537847,29.0,34.0,51.0,3.4901960784313726,1.2061931689345258
180,85212,67.0,375.0,402.0,3.512437810945274,1.5795117549114428,60.0,235.0,272.0,3.7316176470588234,1.506943447636234,41.0,134.0,150.0,3.92,1.2013415320008158,32.0,90.0,101.0,4.099009900990099,1.161937610158562,22.0,49.0,55.0,3.690909090909091,1.4255957464594347
181,85331,147.0,866.0,1156.0,3.722318339100346,1.5152512362516282,138.0,573.0,827.0,3.7484885126964933,1.3837895868341379,109.0,417.0,581.0,3.8244406196213423,1.317058467008817,82.0,344.0,482.0,3.871369294605809,1.2081023213483693,58.0,197.0,255.0,3.815686274509804,1.1943720633028347
